Entry ID,[Str. pos.],[Str. size],[Str. encoding],Str. value,[Str. data]
3577,0x2e6b90,259,Shift_JIS,まったく、わしとしたことが\nなぜわざわざモービス探しの\n遠回りになるようなことを\nしてしまったのか……\nまさか心のどこかで、あの\n思い出を小僧に重ねあわせて\nしまっているというのか？\nまあいい。モービスを見つけ\nたら何を差しおいてでも奴を\n追う。それに変わりはない。\n,"""\x82\xDC\x82\xC1\x82\xBD\x82\xAD\x81A\x82\xED\x82\xB5\x82\xC6\x82\xB5\x82\xBD\x82\xB1\x82\xC6\x82\xAA\n\x82\xC8\x82\xBA\x82\xED\x82\xB4\x82\xED\x82\xB4\x83\x82\x81[\x83r\x83X\x92T\x82\xB5\x82\xCC\n\x89\x93\x89\xF1\x82\xE8\x82\xC9\x82\xC8\x82\xE9\x82\xE6\x82\xA4\x82\xC8\x82\xB1\x82\xC6\x82\xF0\n\x82\xB5\x82\xC4\x82\xB5\x82\xDC\x82\xC1\x82\xBD\x82\xCC\x82\xA9\x81c\x81c\n\x82\xDC\x82\xB3\x82\xA9\x90S\x82\xCC\x82\xC7\x82\xB1\x82\xA9\x82\xC5\x81A\x82\xA0\x82\xCC\n\x8Ev\x82\xA2\x8Fo\x82\xF0\x8F\xAC\x91m\x82\xC9\x8Fd\x82\xCB\x82\xA0\x82\xED\x82\xB9\x82\xC4\n\x82\xB5\x82\xDC\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x82\xCC\x82\xA9\x81H\n\x82\xDC\x82\xA0\x82\xA2\x82\xA2\x81B\x83\x82\x81[\x83r\x83X\x82\xF0\x8C\xA9\x82\xC2\x82\xAF\n\x82\xBD\x82\xE7\x89\xBD\x82\xF0\x8D\xB7\x82\xB5\x82\xA8\x82\xA2\x82\xC4\x82\xC5\x82\xE0\x93z\x82\xF0\n\x92\xC7\x82\xA4\x81B\x82\xBB\x82\xEA\x82\xC9\x95\xCF\x82\xED\x82\xE8\x82\xCD\x82\xC8\x82\xA2\x81B\n"""
3578,0x2e6c94,267,Shift_JIS,バルアのやつら、この新大陸\nでも好き放題やってやがる。\nでもバルアの言いなりになる\nこの国の人たちの態度もどう\nかと思うけどな。王様も少し\nおとなしすぎる気がするぜ。\nそれにしてもこの国は広い！\nこの大陸のどこかに緑の月晶\nがあるってんだけど、こりゃ\n探すのは一苦労だな……\n,"""\x83o\x83\x8B\x83A\x82\xCC\x82\xE2\x82\xC2\x82\xE7\x81A\x82\xB1\x82\xCC\x90V\x91\xE5\x97\xA4\n\x82\xC5\x82\xE0\x8DD\x82\xAB\x95\xFA\x91\xE8\x82\xE2\x82\xC1\x82\xC4\x82\xE2\x82\xAA\x82\xE9\x81B\n\x82\xC5\x82\xE0\x83o\x83\x8B\x83A\x82\xCC\x8C\xBE\x82\xA2\x82\xC8\x82\xE8\x82\xC9\x82\xC8\x82\xE9\n\x82\xB1\x82\xCC\x8D\x91\x82\xCC\x90l\x82\xBD\x82\xBF\x82\xCC\x91\xD4\x93x\x82\xE0\x82\xC7\x82\xA4\n\x82\xA9\x82\xC6\x8Ev\x82\xA4\x82\xAF\x82\xC7\x82\xC8\x81B\x89\xA4\x97l\x82\xE0\x8F\xAD\x82\xB5\n\x82\xA8\x82\xC6\x82\xC8\x82\xB5\x82\xB7\x82\xAC\x82\xE9\x8BC\x82\xAA\x82\xB7\x82\xE9\x82\xBA\x81B\n\x82\xBB\x82\xEA\x82\xC9\x82\xB5\x82\xC4\x82\xE0\x82\xB1\x82\xCC\x8D\x91\x82\xCD\x8DL\x82\xA2\x81I\n\x82\xB1\x82\xCC\x91\xE5\x97\xA4\x82\xCC\x82\xC7\x82\xB1\x82\xA9\x82\xC9\x97\xCE\x82\xCC\x8C\x8E\x8F\xBB\n\x82\xAA\x82\xA0\x82\xE9\x82\xC1\x82\xC4\x82\xF1\x82\xBE\x82\xAF\x82\xC7\x81A\x82\xB1\x82\xE8\x82\xE1\n\x92T\x82\xB7\x82\xCC\x82\xCD\x88\xEA\x8B\xEA\x98J\x82\xBE\x82\xC8\x81c\x81c\n"""
3579,0x2e6da0,259,Shift_JIS,やっと２つめの月晶が手に\n入りました。今、改めて思う\nこと……それは、この世界は\nいろいろな人の思惑が混ざり\nあって、想像していたよりも\nずっと複雑にできているのだ\nということです。ギガスなど\nただの道具に過ぎません。\n結局、すべては人の心にかか\nっているのですね。\n,"""\x82\xE2\x82\xC1\x82\xC6\x82Q\x82\xC2\x82\xDF\x82\xCC\x8C\x8E\x8F\xBB\x82\xAA\x8E\xE8\x82\xC9\n\x93\xFC\x82\xE8\x82\xDC\x82\xB5\x82\xBD\x81B\x8D\xA1\x81A\x89\xFC\x82\xDF\x82\xC4\x8Ev\x82\xA4\n\x82\xB1\x82\xC6\x81c\x81c\x82\xBB\x82\xEA\x82\xCD\x81A\x82\xB1\x82\xCC\x90\xA2\x8AE\x82\xCD\n\x82\xA2\x82\xEB\x82\xA2\x82\xEB\x82\xC8\x90l\x82\xCC\x8Ev\x98f\x82\xAA\x8D\xAC\x82\xB4\x82\xE8\n\x82\xA0\x82\xC1\x82\xC4\x81A\x91z\x91\x9C\x82\xB5\x82\xC4\x82\xA2\x82\xBD\x82\xE6\x82\xE8\x82\xE0\n\x82\xB8\x82\xC1\x82\xC6\x95\xA1\x8EG\x82\xC9\x82\xC5\x82\xAB\x82\xC4\x82\xA2\x82\xE9\x82\xCC\x82\xBE\n\x82\xC6\x82\xA2\x82\xA4\x82\xB1\x82\xC6\x82\xC5\x82\xB7\x81B\x83M\x83K\x83X\x82\xC8\x82\xC7\n\x82\xBD\x82\xBE\x82\xCC\x93\xB9\x8B\xEF\x82\xC9\x89\xDF\x82\xAC\x82\xDC\x82\xB9\x82\xF1\x81B\n\x8C\x8B\x8B\xC7\x81A\x82\xB7\x82\xD7\x82\xC4\x82\xCD\x90l\x82\xCC\x90S\x82\xC9\x82\xA9\x82\xA9\n\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x82\xCC\x82\xC5\x82\xB7\x82\xCB\x81B\n"""
3580,0x2e6ea4,255,Shift_JIS,まさか無人島暮らしをするこ\nとになるとはな……まあ命が\n助かっただけでも良しとしな\nいといけないか。\nアイカとファイナも無事で\nいてくれるといいんだが……\nそれにしても、何とか島を\n脱出する方法を考えないと。\nこの島でジイさんになってし\nまうのだけはカンベンだ。\n,"""\x82\xDC\x82\xB3\x82\xA9\x96\xB3\x90l\x93\x87\x95\xE9\x82\xE7\x82\xB5\x82\xF0\x82\xB7\x82\xE9\x82\xB1\n\x82\xC6\x82\xC9\x82\xC8\x82\xE9\x82\xC6\x82\xCD\x82\xC8\x81c\x81c\x82\xDC\x82\xA0\x96\xBD\x82\xAA\n\x8F\x95\x82\xA9\x82\xC1\x82\xBD\x82\xBE\x82\xAF\x82\xC5\x82\xE0\x97\xC7\x82\xB5\x82\xC6\x82\xB5\x82\xC8\n\x82\xA2\x82\xC6\x82\xA2\x82\xAF\x82\xC8\x82\xA2\x82\xA9\x81B\n\x83A\x83C\x83J\x82\xC6\x83t\x83@\x83C\x83i\x82\xE0\x96\xB3\x8E\x96\x82\xC5\n\x82\xA2\x82\xC4\x82\xAD\x82\xEA\x82\xE9\x82\xC6\x82\xA2\x82\xA2\x82\xF1\x82\xBE\x82\xAA\x81c\x81c\n\x82\xBB\x82\xEA\x82\xC9\x82\xB5\x82\xC4\x82\xE0\x81A\x89\xBD\x82\xC6\x82\xA9\x93\x87\x82\xF0\n\x92E\x8Fo\x82\xB7\x82\xE9\x95\xFB\x96@\x82\xF0\x8Dl\x82\xA6\x82\xC8\x82\xA2\x82\xC6\x81B\n\x82\xB1\x82\xCC\x93\x87\x82\xC5\x83W\x83C\x82\xB3\x82\xF1\x82\xC9\x82\xC8\x82\xC1\x82\xC4\x82\xB5\n\x82\xDC\x82\xA4\x82\xCC\x82\xBE\x82\xAF\x82\xCD\x83J\x83\x93\x83x\x83\x93\x82\xBE\x81B\n"""
3581,0x2e6fa4,235,Shift_JIS,窓の外を見上げると、空には\n赤い月。今、ナスラードの\n宿屋でこれを書いている。\nこれからどうしたらいいのか\nちょっと不安だけど、あまり\nクヨクヨせずに前に進もう。\n明日は船を買いに行くぞー！\n　\nヴァイス……無事でいるの？\n今、どこにいるの？\n,"""\x91\x8B\x82\xCC\x8AO\x82\xF0\x8C\xA9\x8F\xE3\x82\xB0\x82\xE9\x82\xC6\x81A\x8B\xF3\x82\xC9\x82\xCD\n\x90\xD4\x82\xA2\x8C\x8E\x81B\x8D\xA1\x81A\x83i\x83X\x83\x89\x81[\x83h\x82\xCC\n\x8Fh\x89\xAE\x82\xC5\x82\xB1\x82\xEA\x82\xF0\x8F\x91\x82\xA2\x82\xC4\x82\xA2\x82\xE9\x81B\n\x82\xB1\x82\xEA\x82\xA9\x82\xE7\x82\xC7\x82\xA4\x82\xB5\x82\xBD\x82\xE7\x82\xA2\x82\xA2\x82\xCC\x82\xA9\n\x82\xBF\x82\xE5\x82\xC1\x82\xC6\x95s\x88\xC0\x82\xBE\x82\xAF\x82\xC7\x81A\x82\xA0\x82\xDC\x82\xE8\n\x83N\x83\x88\x83N\x83\x88\x82\xB9\x82\xB8\x82\xC9\x91O\x82\xC9\x90i\x82\xE0\x82\xA4\x81B\n\x96\xBE\x93\xFA\x82\xCD\x91D\x82\xF0\x94\x83\x82\xA2\x82\xC9\x8Ds\x82\xAD\x82\xBC\x81[\x81I\n\x81@\n\x83\x94\x83@\x83C\x83X\x81c\x81c\x96\xB3\x8E\x96\x82\xC5\x82\xA2\x82\xE9\x82\xCC\x81H\n\x8D\xA1\x81A\x82\xC7\x82\xB1\x82\xC9\x82\xA2\x82\xE9\x82\xCC\x81H\n"""
3582,0x2e7090,267,Shift_JIS,最新鋭戦艦・デルフィナスの\n船長になってしまった。正直\n俺はまだ船長と呼ばれるには\n早すぎる。だが皇子の立場に\nあるエンリックに空賊の頭を\n押しつける訳にもいかない。\nこの船にみんなが託した希望\nをムダにしないためにも\nやれるだけのことをやろう。\nどんな時も、あきらめずに。\n,"""\x8D\xC5\x90V\x89s\x90\xED\x8A\xCD\x81E\x83f\x83\x8B\x83t\x83B\x83i\x83X\x82\xCC\n\x91D\x92\xB7\x82\xC9\x82\xC8\x82\xC1\x82\xC4\x82\xB5\x82\xDC\x82\xC1\x82\xBD\x81B\x90\xB3\x92\xBC\n\x89\xB4\x82\xCD\x82\xDC\x82\xBE\x91D\x92\xB7\x82\xC6\x8C\xC4\x82\xCE\x82\xEA\x82\xE9\x82\xC9\x82\xCD\n\x91\x81\x82\xB7\x82\xAC\x82\xE9\x81B\x82\xBE\x82\xAA\x8Dc\x8Eq\x82\xCC\x97\xA7\x8F\xEA\x82\xC9\n\x82\xA0\x82\xE9\x83G\x83\x93\x83\x8A\x83b\x83N\x82\xC9\x8B\xF3\x91\xAF\x82\xCC\x93\xAA\x82\xF0\n\x89\x9F\x82\xB5\x82\xC2\x82\xAF\x82\xE9\x96\xF3\x82\xC9\x82\xE0\x82\xA2\x82\xA9\x82\xC8\x82\xA2\x81B\n\x82\xB1\x82\xCC\x91D\x82\xC9\x82\xDD\x82\xF1\x82\xC8\x82\xAA\x91\xF5\x82\xB5\x82\xBD\x8A\xF3\x96]\n\x82\xF0\x83\x80\x83_\x82\xC9\x82\xB5\x82\xC8\x82\xA2\x82\xBD\x82\xDF\x82\xC9\x82\xE0\n\x82\xE2\x82\xEA\x82\xE9\x82\xBE\x82\xAF\x82\xCC\x82\xB1\x82\xC6\x82\xF0\x82\xE2\x82\xEB\x82\xA4\x81B\n\x82\xC7\x82\xF1\x82\xC8\x8E\x9E\x82\xE0\x81A\x82\xA0\x82\xAB\x82\xE7\x82\xDF\x82\xB8\x82\xC9\x81B\n"""
3583,0x2e719c,265,Shift_JIS,じいに別れを告げ、今私は\nサルガッソーへ向かう船上の\n人となっている。幼き頃より\n私をかわいがってくれたじい\nと矛を交えるのはつらいこと\nだったが、私の決意に揺らぎ\nはない。あえて空賊の中に\n身を投じ、わが祖国バルアの\n誤った野望を阻止する……\nそれが今の私の行動指針だ。\n,"""\x82\xB6\x82\xA2\x82\xC9\x95\xCA\x82\xEA\x82\xF0\x8D\x90\x82\xB0\x81A\x8D\xA1\x8E\x84\x82\xCD\n\x83T\x83\x8B\x83K\x83b\x83\\\x81[\x82\xD6\x8C\xFC\x82\xA9\x82\xA4\x91D\x8F\xE3\x82\xCC\n\x90l\x82\xC6\x82\xC8\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x81B\x97c\x82\xAB\x8D\xA0\x82\xE6\x82\xE8\n\x8E\x84\x82\xF0\x82\xA9\x82\xED\x82\xA2\x82\xAA\x82\xC1\x82\xC4\x82\xAD\x82\xEA\x82\xBD\x82\xB6\x82\xA2\n\x82\xC6\x96\xB5\x82\xF0\x8C\xF0\x82\xA6\x82\xE9\x82\xCC\x82\xCD\x82\xC2\x82\xE7\x82\xA2\x82\xB1\x82\xC6\n\x82\xBE\x82\xC1\x82\xBD\x82\xAA\x81A\x8E\x84\x82\xCC\x8C\x88\x88\xD3\x82\xC9\x97h\x82\xE7\x82\xAC\n\x82\xCD\x82\xC8\x82\xA2\x81B\x82\xA0\x82\xA6\x82\xC4\x8B\xF3\x91\xAF\x82\xCC\x92\x86\x82\xC9\n\x90g\x82\xF0\x93\x8A\x82\xB6\x81A\x82\xED\x82\xAA\x91c\x8D\x91\x83o\x83\x8B\x83A\x82\xCC\n\x8C\xEB\x82\xC1\x82\xBD\x96\xEC\x96]\x82\xF0\x91j\x8E~\x82\xB7\x82\xE9\x81c\x81c\n\x82\xBB\x82\xEA\x82\xAA\x8D\xA1\x82\xCC\x8E\x84\x82\xCC\x8Ds\x93\xAE\x8Ew\x90j\x82\xBE\x81B\n"""
3584,0x2e72a8,265,Shift_JIS,はるか東のかなたに、この\n不思議な国は実在しました。\n豊かな水の流れはとても美し\nく、それを上手に生活の中に\n取り入れる知恵はすばらしい\nものだと思います。やはり\n人は自然と調和して生きて\nいくべき生き物なのですね。\n思えばこれは私たち銀の文明\nの民には無い考え方です……\n,"""\x82\xCD\x82\xE9\x82\xA9\x93\x8C\x82\xCC\x82\xA9\x82\xC8\x82\xBD\x82\xC9\x81A\x82\xB1\x82\xCC\n\x95s\x8Ev\x8Bc\x82\xC8\x8D\x91\x82\xCD\x8E\xC0\x8D\xDD\x82\xB5\x82\xDC\x82\xB5\x82\xBD\x81B\n\x96L\x82\xA9\x82\xC8\x90\x85\x82\xCC\x97\xAC\x82\xEA\x82\xCD\x82\xC6\x82\xC4\x82\xE0\x94\xFC\x82\xB5\n\x82\xAD\x81A\x82\xBB\x82\xEA\x82\xF0\x8F\xE3\x8E\xE8\x82\xC9\x90\xB6\x8A\x88\x82\xCC\x92\x86\x82\xC9\n\x8E\xE6\x82\xE8\x93\xFC\x82\xEA\x82\xE9\x92m\x8Cb\x82\xCD\x82\xB7\x82\xCE\x82\xE7\x82\xB5\x82\xA2\n\x82\xE0\x82\xCC\x82\xBE\x82\xC6\x8Ev\x82\xA2\x82\xDC\x82\xB7\x81B\x82\xE2\x82\xCD\x82\xE8\n\x90l\x82\xCD\x8E\xA9\x91R\x82\xC6\x92\xB2\x98a\x82\xB5\x82\xC4\x90\xB6\x82\xAB\x82\xC4\n\x82\xA2\x82\xAD\x82\xD7\x82\xAB\x90\xB6\x82\xAB\x95\xA8\x82\xC8\x82\xCC\x82\xC5\x82\xB7\x82\xCB\x81B\n\x8Ev\x82\xA6\x82\xCE\x82\xB1\x82\xEA\x82\xCD\x8E\x84\x82\xBD\x82\xBF\x8B\xE2\x82\xCC\x95\xB6\x96\xBE\n\x82\xCC\x96\xAF\x82\xC9\x82\xCD\x96\xB3\x82\xA2\x8Dl\x82\xA6\x95\xFB\x82\xC5\x82\xB7\x81c\x81c\n"""
3585,0x2e73b4,257,Shift_JIS,いやー、びっくりしたなあ。\n「神の風」の正体が、まさか\nギガスだったなんて。まあ、\nめでたく月晶も手に入ったし\nヨカッタヨカッタ。\nそれにしても、エンリックと\nモエギ姫の関係が気になる！\n皇子と皇女の恋!?　なんか\nおたがい奥手そうだけどね。\nう〜んロマンチック〜≦\n,"""\x82\xA2\x82\xE2\x81[\x81A\x82\xD1\x82\xC1\x82\xAD\x82\xE8\x82\xB5\x82\xBD\x82\xC8\x82\xA0\x81B\n\x81u\x90_\x82\xCC\x95\x97\x81v\x82\xCC\x90\xB3\x91\xCC\x82\xAA\x81A\x82\xDC\x82\xB3\x82\xA9\n\x83M\x83K\x83X\x82\xBE\x82\xC1\x82\xBD\x82\xC8\x82\xF1\x82\xC4\x81B\x82\xDC\x82\xA0\x81A\n\x82\xDF\x82\xC5\x82\xBD\x82\xAD\x8C\x8E\x8F\xBB\x82\xE0\x8E\xE8\x82\xC9\x93\xFC\x82\xC1\x82\xBD\x82\xB5\n\x83\x88\x83J\x83b\x83^\x83\x88\x83J\x83b\x83^\x81B\n\x82\xBB\x82\xEA\x82\xC9\x82\xB5\x82\xC4\x82\xE0\x81A\x83G\x83\x93\x83\x8A\x83b\x83N\x82\xC6\n\x83\x82\x83G\x83M\x95P\x82\xCC\x8A\xD6\x8CW\x82\xAA\x8BC\x82\xC9\x82\xC8\x82\xE9\x81I\n\x8Dc\x8Eq\x82\xC6\x8Dc\x8F\x97\x82\xCC\x97\xF6!?\x81@\x82\xC8\x82\xF1\x82\xA9\n\x82\xA8\x82\xBD\x82\xAA\x82\xA2\x89\x9C\x8E\xE8\x82\xBB\x82\xA4\x82\xBE\x82\xAF\x82\xC7\x82\xCB\x81B\n\x82\xA4\x81`\x82\xF1\x83\x8D\x83}\x83\x93\x83`\x83b\x83N\x81`\x81\x85\n"""
3586,0x2e74b8,261,Shift_JIS,いろいろと想像してた世界の\n果て。ところがなんと世界の\n両端はつながってた。つまり\n世界の果ては存在しなかった\nってことだ。うーん……\nちょっと拍子抜けしたぜ。\nでも想像と違って、意外と\n事実ってそんなもんだよな。\n今度の目的地は氷の大陸。\nはてさて、どんなとこだろ？\n,"""\x82\xA2\x82\xEB\x82\xA2\x82\xEB\x82\xC6\x91z\x91\x9C\x82\xB5\x82\xC4\x82\xBD\x90\xA2\x8AE\x82\xCC\n\x89\xCA\x82\xC4\x81B\x82\xC6\x82\xB1\x82\xEB\x82\xAA\x82\xC8\x82\xF1\x82\xC6\x90\xA2\x8AE\x82\xCC\n\x97\xBC\x92[\x82\xCD\x82\xC2\x82\xC8\x82\xAA\x82\xC1\x82\xC4\x82\xBD\x81B\x82\xC2\x82\xDC\x82\xE8\n\x90\xA2\x8AE\x82\xCC\x89\xCA\x82\xC4\x82\xCD\x91\xB6\x8D\xDD\x82\xB5\x82\xC8\x82\xA9\x82\xC1\x82\xBD\n\x82\xC1\x82\xC4\x82\xB1\x82\xC6\x82\xBE\x81B\x82\xA4\x81[\x82\xF1\x81c\x81c\n\x82\xBF\x82\xE5\x82\xC1\x82\xC6\x94\x8F\x8Eq\x94\xB2\x82\xAF\x82\xB5\x82\xBD\x82\xBA\x81B\n\x82\xC5\x82\xE0\x91z\x91\x9C\x82\xC6\x88\xE1\x82\xC1\x82\xC4\x81A\x88\xD3\x8AO\x82\xC6\n\x8E\x96\x8E\xC0\x82\xC1\x82\xC4\x82\xBB\x82\xF1\x82\xC8\x82\xE0\x82\xF1\x82\xBE\x82\xE6\x82\xC8\x81B\n\x8D\xA1\x93x\x82\xCC\x96\xDA\x93I\x92n\x82\xCD\x95X\x82\xCC\x91\xE5\x97\xA4\x81B\n\x82\xCD\x82\xC4\x82\xB3\x82\xC4\x81A\x82\xC7\x82\xF1\x82\xC8\x82\xC6\x82\xB1\x82\xBE\x82\xEB\x81H\n"""
3587,0x2e75c0,249,Shift_JIS,氷の大陸で、私たちは２つの\n別れを経験しました。\nモービスとの別れ、そして\nドラクマさんとの別れ……\n思えばドラクマさんもモービ\nスも、月晶をめぐるいにしえ\nの戦争の犠牲者でした。\n私は今、改めて思います。\n月晶は、永遠に封印すべき\n悪しき遺産なのだと……\n,"""\x95X\x82\xCC\x91\xE5\x97\xA4\x82\xC5\x81A\x8E\x84\x82\xBD\x82\xBF\x82\xCD\x82Q\x82\xC2\x82\xCC\n\x95\xCA\x82\xEA\x82\xF0\x8Co\x8C\xB1\x82\xB5\x82\xDC\x82\xB5\x82\xBD\x81B\n\x83\x82\x81[\x83r\x83X\x82\xC6\x82\xCC\x95\xCA\x82\xEA\x81A\x82\xBB\x82\xB5\x82\xC4\n\x83h\x83\x89\x83N\x83}\x82\xB3\x82\xF1\x82\xC6\x82\xCC\x95\xCA\x82\xEA\x81c\x81c\n\x8Ev\x82\xA6\x82\xCE\x83h\x83\x89\x83N\x83}\x82\xB3\x82\xF1\x82\xE0\x83\x82\x81[\x83r\n\x83X\x82\xE0\x81A\x8C\x8E\x8F\xBB\x82\xF0\x82\xDF\x82\xAE\x82\xE9\x82\xA2\x82\xC9\x82\xB5\x82\xA6\n\x82\xCC\x90\xED\x91\x88\x82\xCC\x8B]\x90\xB5\x8E\xD2\x82\xC5\x82\xB5\x82\xBD\x81B\n\x8E\x84\x82\xCD\x8D\xA1\x81A\x89\xFC\x82\xDF\x82\xC4\x8Ev\x82\xA2\x82\xDC\x82\xB7\x81B\n\x8C\x8E\x8F\xBB\x82\xCD\x81A\x89i\x89\x93\x82\xC9\x95\x95\x88\xF3\x82\xB7\x82\xD7\x82\xAB\n\x88\xAB\x82\xB5\x82\xAB\x88\xE2\x8EY\x82\xC8\x82\xCC\x82\xBE\x82\xC6\x81c\x81c\n"""
3588,0x2e76bc,263,Shift_JIS,今、島ではみなが総出でデル\nフィナスの改修作業を行って\nいる。そんな中、私は密かに\nバルアへ戻る決心を固めた。\n月晶を集めるという目的は\n達成された。次は私が、バル\nアを中から変えねばならぬ。\nモエギ姫……あなたを一人\n残して行かねばならぬことを\nどうか許してほしい……\n,"""\x8D\xA1\x81A\x93\x87\x82\xC5\x82\xCD\x82\xDD\x82\xC8\x82\xAA\x91\x8D\x8Fo\x82\xC5\x83f\x83\x8B\n\x83t\x83B\x83i\x83X\x82\xCC\x89\xFC\x8FC\x8D\xEC\x8B\xC6\x82\xF0\x8Ds\x82\xC1\x82\xC4\n\x82\xA2\x82\xE9\x81B\x82\xBB\x82\xF1\x82\xC8\x92\x86\x81A\x8E\x84\x82\xCD\x96\xA7\x82\xA9\x82\xC9\n\x83o\x83\x8B\x83A\x82\xD6\x96\xDF\x82\xE9\x8C\x88\x90S\x82\xF0\x8C\xC5\x82\xDF\x82\xBD\x81B\n\x8C\x8E\x8F\xBB\x82\xF0\x8FW\x82\xDF\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x96\xDA\x93I\x82\xCD\n\x92B\x90\xAC\x82\xB3\x82\xEA\x82\xBD\x81B\x8E\x9F\x82\xCD\x8E\x84\x82\xAA\x81A\x83o\x83\x8B\n\x83A\x82\xF0\x92\x86\x82\xA9\x82\xE7\x95\xCF\x82\xA6\x82\xCB\x82\xCE\x82\xC8\x82\xE7\x82\xCA\x81B\n\x83\x82\x83G\x83M\x95P\x81c\x81c\x82\xA0\x82\xC8\x82\xBD\x82\xF0\x88\xEA\x90l\n\x8Ec\x82\xB5\x82\xC4\x8Ds\x82\xA9\x82\xCB\x82\xCE\x82\xC8\x82\xE7\x82\xCA\x82\xB1\x82\xC6\x82\xF0\n\x82\xC7\x82\xA4\x82\xA9\x8B\x96\x82\xB5\x82\xC4\x82\xD9\x82\xB5\x82\xA2\x81c\x81c\n"""
3589,0x2e77c4,265,Shift_JIS,あたしたちの三日月島が……\n朝、くすぶる煙を見てこれが\n夢じゃないんだと実感した。\n幸い、島のみんなは無事だし\nデルフィナスにも被害はなか\nったみたい。よーし、建物を\nみんなで修理しなくっちゃ！\nでも、心配なのはファイナ。\n幼なじみの心変わりは\nやっぱりショックだよね……\n,"""\x82\xA0\x82\xBD\x82\xB5\x82\xBD\x82\xBF\x82\xCC\x8EO\x93\xFA\x8C\x8E\x93\x87\x82\xAA\x81c\x81c\n\x92\xA9\x81A\x82\xAD\x82\xB7\x82\xD4\x82\xE9\x89\x8C\x82\xF0\x8C\xA9\x82\xC4\x82\xB1\x82\xEA\x82\xAA\n\x96\xB2\x82\xB6\x82\xE1\x82\xC8\x82\xA2\x82\xF1\x82\xBE\x82\xC6\x8E\xC0\x8A\xB4\x82\xB5\x82\xBD\x81B\n\x8DK\x82\xA2\x81A\x93\x87\x82\xCC\x82\xDD\x82\xF1\x82\xC8\x82\xCD\x96\xB3\x8E\x96\x82\xBE\x82\xB5\n\x83f\x83\x8B\x83t\x83B\x83i\x83X\x82\xC9\x82\xE0\x94\xED\x8AQ\x82\xCD\x82\xC8\x82\xA9\n\x82\xC1\x82\xBD\x82\xDD\x82\xBD\x82\xA2\x81B\x82\xE6\x81[\x82\xB5\x81A\x8C\x9A\x95\xA8\x82\xF0\n\x82\xDD\x82\xF1\x82\xC8\x82\xC5\x8FC\x97\x9D\x82\xB5\x82\xC8\x82\xAD\x82\xC1\x82\xBF\x82\xE1\x81I\n\x82\xC5\x82\xE0\x81A\x90S\x94z\x82\xC8\x82\xCC\x82\xCD\x83t\x83@\x83C\x83i\x81B\n\x97c\x82\xC8\x82\xB6\x82\xDD\x82\xCC\x90S\x95\xCF\x82\xED\x82\xE8\x82\xCD\n\x82\xE2\x82\xC1\x82\xCF\x82\xE8\x83V\x83\x87\x83b\x83N\x82\xBE\x82\xE6\x82\xCB\x81c\x81c\n"""
3590,0x2e78d0,259,Shift_JIS,生まれて初めて、長老様に\n対して「いいえ」と私は言い\nました。けれども、それを\n後悔はしていません。\n地上にいる人たちを、見殺し\nになどできません。大好きな\n人たち、大好きなこの世界の\nためにも、私は戦います。\nたとえ、ラミレスと剣を交え\nることになったとしても……\n,"""\x90\xB6\x82\xDC\x82\xEA\x82\xC4\x8F\x89\x82\xDF\x82\xC4\x81A\x92\xB7\x98V\x97l\x82\xC9\n\x91\xCE\x82\xB5\x82\xC4\x81u\x82\xA2\x82\xA2\x82\xA6\x81v\x82\xC6\x8E\x84\x82\xCD\x8C\xBE\x82\xA2\n\x82\xDC\x82\xB5\x82\xBD\x81B\x82\xAF\x82\xEA\x82\xC7\x82\xE0\x81A\x82\xBB\x82\xEA\x82\xF0\n\x8C\xE3\x89\xF7\x82\xCD\x82\xB5\x82\xC4\x82\xA2\x82\xDC\x82\xB9\x82\xF1\x81B\n\x92n\x8F\xE3\x82\xC9\x82\xA2\x82\xE9\x90l\x82\xBD\x82\xBF\x82\xF0\x81A\x8C\xA9\x8EE\x82\xB5\n\x82\xC9\x82\xC8\x82\xC7\x82\xC5\x82\xAB\x82\xDC\x82\xB9\x82\xF1\x81B\x91\xE5\x8DD\x82\xAB\x82\xC8\n\x90l\x82\xBD\x82\xBF\x81A\x91\xE5\x8DD\x82\xAB\x82\xC8\x82\xB1\x82\xCC\x90\xA2\x8AE\x82\xCC\n\x82\xBD\x82\xDF\x82\xC9\x82\xE0\x81A\x8E\x84\x82\xCD\x90\xED\x82\xA2\x82\xDC\x82\xB7\x81B\n\x82\xBD\x82\xC6\x82\xA6\x81A\x83\x89\x83~\x83\x8C\x83X\x82\xC6\x8C\x95\x82\xF0\x8C\xF0\x82\xA6\n\x82\xE9\x82\xB1\x82\xC6\x82\xC9\x82\xC8\x82\xC1\x82\xBD\x82\xC6\x82\xB5\x82\xC4\x82\xE0\x81c\x81c\n"""
